country_iso,scheme,eea_scope,section,product,fee_type,column,value_raw,percent,cap_currency,cap_amount,percent_plus,plus_currency,plus_amount,page,source
NL,VISA,DOMESTIC,Auto (table),Product,,,General,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,General with VGIS,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,General with LID,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard
Large Ticket Program 110
Large Ticket Program 210",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"1.55%8,9
1.90%8,9
1.90%8,9",1.55,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Purchasing,,,"1.55% - €0.50
1.90% - €0.50
1.90% - €0.50",1.55,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),,,,"1.00% + €60.00
0.75% + €98.00",1.0,,,1.0,EUR,60.0,2.0,table
NL,VISA,DOMESTIC,Auto (table),,,,"- 
 -",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,Level 2 - Fuel Only,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,"Level 3 - Fuel and non-
Fuel",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Product,,,Level 3 - Non-Fuel,,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Purchasing with Fleet,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
NL,VISA,DOMESTIC,Auto (table),Visa Purchasing with Fleet,,,"1.55% - 0.30%
1.90% - 0.30%
1.90% - 0.30%",1.55,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Payment Product,Mastercard Consumer Credit,,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,"Contactless 
Chip",,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,General,"0.30%
0.30%",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Bill Payment and Government (2),"0.3% (with max. 0.15 EUR)
0.3% (with max. 0.15 EUR)",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Transport (3) (4),"0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Vending (3) (4),"0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Payment Product,,,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,"Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM (2)
Purchase at ATM (late presentment) (2)",,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,General,"0.30%
0.30%
0.30%
0.30%
0.30%
0.30%",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Bill Payment and Government (2),"0.3% (with max. 0.15 EUR)
0.3% (with max. 0.15 EUR)
0.3% (with max. 0.15 EUR)
0.3% (with max. 0.15 EUR)
0.3% (with max. 0.15 EUR)
0.3% (with max. 0.15 EUR)",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Transport (3) (4),"0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Vending (3) (4),"0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)
0.3% (with max. 0.01 EUR)",0.3,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Payment Product,"Mastercard Consumer Debit
Mastercard Consumer Prepaid
Debit Mastercard Consumer
Debit Mastercard Consumer Prepaid",,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,"Contactless 
Chip
Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM (2)
Purchase at ATM (late presentment) (2)",,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,General,"0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Bill Payment and Government (2),"0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Transport (3) (4),"0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Vending (3) (4),"0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Payment Product,"Maestro Consumer
Maestro Consumer Prepaid",,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,General,"0.20%
0.20%",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Bill Payment and Government (2),"0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Transport (3) (4),"0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Vending (3) (4),"0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,"Secure e-commerce
PIN-verified
Signature verified
Mail Order /Telephone Order (1)
Chip - late presentment
Purchase at ATM (2)
Purchase at ATM (late presentment) (2)",,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,General,"0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Bill Payment and Government (2),"0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)
0.2% (with max. 0.15 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Transport (3) (4),"0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Vending (3) (4),"0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)
0.2% (with max. 0.01 EUR)",0.2,,,,,,1.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Credit
Mastercard Fleetcard
Mastercard Purchasing Card",,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Credit
Mastercard Fleetcard
Mastercard Purchasing Card",,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Credit
Mastercard Fleetcard
Mastercard Purchasing Card",,General,"1.75%
1.75%
1.95%
1.95%
1.40% + EUR 10.00
1.35% + EUR 40.00
1.75%
1.95%",1.75,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Credit
Mastercard Fleetcard
Mastercard Purchasing Card",,Large Merchants,"1.20%
1.20%
1.40%
1.40%
1.05% + EUR 5.00
1.00% + EUR 20.00
1.20%
1.40%",1.2,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Chip,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,"50, 53",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,General,,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Large Merchants,,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Enhanced Electronic,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,"84, 88",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Base,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,"75, 85",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Large Ticket Level 1 (1)(2),,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,26,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Large Ticket Level 2 (1)(3),,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,27,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Purchase at ATM  (4),,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,AL,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,Purchase at ATM (late presentment) (4),,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,MT,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Credit,,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Credit,,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Credit,,General,"1.50%
1.50%
1.70%
1.70%
1.50%
1.70%",1.5,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Credit,,Large Merchants,"0.95%
0.95%
1.15%
1.15%
0.95%
1.15%",0.95,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,"AL
MT",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,IRD,,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Debit
Debit Mastercard for Business Premium",,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Debit
Debit Mastercard for Business Premium",,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Debit
Debit Mastercard for Business Premium",,General,"1.15%
1.15%
1.55%
1.55%
1.15%
1.55%",1.15,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate Debit
Debit Mastercard for Business Premium",,Large Merchants,0.90%,0.9,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Large Merchants,"0.90%
1.10%
1.10%
0.90%
1.10%",0.9,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business Debit
Debit Mastercard Business",,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business Debit
Debit Mastercard Business",,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business Debit
Debit Mastercard Business",,General,"1.00%
1.00%
1.35%
1.35%
1.00%
1.35%",1.0,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business Debit
Debit Mastercard Business",,Large Merchants,0.65%,0.65,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Large Merchants,"0.65%
0.85%
0.85%
0.65%
0.85%",0.65,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Corporate Prepaid,,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Corporate Prepaid,,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Corporate Prepaid,,General,"1.35%
1.35%
1.55%
1.55%
1.35%
1.55%",1.35,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Debit Mastercard Corporate Prepaid,,Large Merchants,1.05%,1.05,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Large Merchants,"1.05%
1.25%
1.25%
1.05%
1.25%",1.05,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,General,"1.80%
1.80%
1.80%
1.80%
1.80%
1.80%",1.8,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,Large Merchants,"1.05%
1.05%
1.25%
1.25%
1.05%
1.25%",1.05,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Prepaid,,Fee Tier,Contactless,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Prepaid,,IRD,P2,,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Prepaid,,General,"1.10%
1.10%
1.30%
1.30%
1.10%
1.30%",1.1,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Business Prepaid,,Large Merchants,0.80%,0.8,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),,,Large Merchants,"0.80%
1.00%
1.00%
0.80%
1.00%",0.8,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Small Business,,Fee Tier,"Contactless
Chip
Chip - Late Presentment
PIN-verified
Signature verified
Secure e-commerce
Mail Order/Telephone Order (5)",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Small Business,,IRD,"P1
45
49
46
47
48
MO
AL
MT",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Small Business,,General,"0.90%
0.90%
1.10%
0.90%
1.10%
1.00%
1.10%
0.90%
1.10%",0.9,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Small Business,,Large Merchants,"0.65%
0.65%
0.85%
0.65%
0.85%
0.75%
0.85%
0.65%
0.85%",0.65,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Prepaid Commercial,,Fee Tier,"Contactless
Chip
Chip - Late Presentment
PIN-verified
Signature verified
Secure e-commerce
Mail Order/Telephone Order (5)
Purchase at ATM  (4)
Purchase at ATM (late presentment) (4)",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Prepaid Commercial,,IRD,"P1
45
49
46
47
48
MO
AL
MT",,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Prepaid Commercial,,General,"1.10%
1.10%
1.30%
1.10%
1.30%
1.20%
1.30%
1.10%
1.30%",1.1,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Auto (table),Maestro Prepaid Commercial,,Large Merchants,"0.80%
0.80%
1.00%
0.80%
1.00%
0.90%
1.00%
0.80%
1.00%",0.8,,,,,,2.0,table
PT,MASTERCARD,DOMESTIC,Consumer,Mastercard Consumer Credit Contactless,,col_1,0.30% 0.3% (with max. 0.15 EUR) 0.3% (with max. 0.01 EUR) 0.3% (with max. 0.01 EUR),0.3,,,,,,,text
PT,MASTERCARD,DOMESTIC,Consumer,Mastercard Consumer Debit Contactless,,col_1,0.20% 0.2% (with max. 0.15 EUR) 0.2% (with max. 0.01 EUR) 0.2% (with max. 0.01 EUR),0.2,,,,,,,text
PT,MASTERCARD,DOMESTIC,Consumer,Maestro Consumer Contactless,,col_1,0.20% 0.2% (with max. 0.15 EUR) 0.2% (with max. 0.01 EUR) 0.2% (with max. 0.01 EUR),0.2,,,,,,,text
PT,MASTERCARD,DOMESTIC,Purchasing/Fleet,Purchase at ATM,,col_1,(4) AL 1.75% 1.20%,1.75,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 1.50% 0.95%,1.5,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 1.15% 0.90%,1.15,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 1.00% 0.65%,1.0,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 1.35% 1.05%,1.35,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 1.80% 1.05%,1.8,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 1.10% 0.80%,1.1,,,,,,,text
PT,MASTERCARD,DOMESTIC,Commercial,Purchase at ATM,,col_1,(4) AL 0.90% 0.65%,0.9,,,,,,,text
PT,VISA,DOMESTIC,Auto (table),Product,,,Fee Type,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),Product,,,General,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),Product,,,"Utility and Bill 
Payments2",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),Product,,,"Government and Tax 
Payments3",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,"Contactless Low Value
Secure1
Non-Secure",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,0.20%,0.2,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Consumer Debit
Visa Consumer Prepaid",,,"0.20%
capped at € 0.25",0.2,EUR,0.25,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,"Contactless Low Value
Secure1
Non-Secure",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,0.30%,0.3,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Consumer Credit
Visa Consumer Deferred Debit",,,"0.30%
capped at € 0.50",0.3,EUR,0.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),Product,,,Vending4,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),GENERAL MERCHANT5,,,,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,"EMV Chip (incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,1.00%,1.0,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,"1.00%
(capped at € 1.50)",1.0,EUR,1.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,"0.60%
(capped at € 1.50)",0.6,EUR,1.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,,,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,1.25%,1.25,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,"1.25%
(capped at € 1.50)",1.25,EUR,1.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,"0.90%
(capped at € 1.50)",0.9,EUR,1.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,0.20%,0.2,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,"EMV Chip (incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,1.45%,1.45,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,"1.45%
(capped at € 2.50)",1.45,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,"1.05%
(capped at € 2.50)",1.05,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,,,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,1.70%,1.7,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,"1.70%
(capped at € 2.50)",1.7,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,"1.35%
(capped at € 2.50)",1.35,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,0.30%,0.3,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit - 
Small Market Expense",,,Standard,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit - 
Small Market Expense",,,0.30%,0.3,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit - 
Small Market Expense",,,"0.30%
(capped at  € 2.50)",0.3,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Credit - 
Small Market Expense",,,-,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Infinite Business Debit
Visa Infinite Business Prepaid",,,"EMV Chip (incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Infinite Business Debit
Visa Infinite Business Prepaid",,,"1.25%
1.50%
1.50%",1.25,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Infinite Business Debit
Visa Infinite Business Prepaid",,,"1.25%
(capped at € 1.50)
1.50%
(capped at € 1.50)
1.50%
(capped at € 1.50)",1.25,EUR,1.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Infinite Business Debit
Visa Infinite Business Prepaid",,,"0.85%
(capped at € 1.50)
1.15%
(capped at € 1.50)
1.15%
(capped at € 1.50)",0.85,EUR,1.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Debit
Visa Platinum Business Prepaid
Visa Infinite Business Debit
Visa Infinite Business Prepaid",,,0.20%,0.2,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"EMV Chip (incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"1.70%
1.95%
1.95%",1.7,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"1.70%
(capped at € 2.50)
1.95%
(capped at € 2.50)
1.95%
(capped at € 2.50)",1.7,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,"1.30%
(capped at € 2.50)
1.60%
(capped at € 2.50)
1.60%
(capped at € 2.50)",1.3,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit
Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,,0.30%,0.3,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate7
Visa Purchasing",,,"EMV Chip (incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate7
Visa Purchasing",,,1.75%8,1.75,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate7
Visa Purchasing",,,"1.75%
(capped at €2.50)",1.75,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate7
Visa Purchasing",,,"1.35%
(capped at € 2.50)",1.35,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate7
Visa Purchasing",,,,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,2.00%8,2.0,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,"2.00%
(capped at € 2.50)",2.0,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),,,,"1.65%
(capped at € 2.50)",1.65,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate - 
Large Market Enterprise",,,Standard,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate - 
Large Market Enterprise",,,0.30%,0.3,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate - 
Large Market Enterprise",,,"0.30%
(capped at  € 2.50)",0.3,EUR,2.5,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Corporate - 
Large Market Enterprise",,,-,,,,,,,1.0,table
PT,VISA,DOMESTIC,Auto (table),LARGE MERCHANT6,,Fee Type,,,,,,,,2.0,table
PT,VISA,DOMESTIC,Auto (table),LARGE MERCHANT6,,General,,,,,,,,2.0,table
PT,VISA,DOMESTIC,Auto (table),LARGE MERCHANT6,,"Utility and Bill 
Payments2",,,,,,,,2.0,table
PT,VISA,DOMESTIC,Auto (table),LARGE MERCHANT6,,"Government and Tax 
Payments3",,,,,,,,2.0,table
PT,VISA,DOMESTIC,Auto (table),LARGE MERCHANT6,,Vending4,,,,,,,,2.0,table
PT,VISA,DOMESTIC,Auto (table),LARGE MERCHANT6,,,,,,,,,,2.0,table
PT,VISA,DOMESTIC,Auto (table),"Visa Business Debit
Visa Business Prepaid",,Fee Type,"EMV Chip (incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
